,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
910,0.01,0.68,0.19,0.79,0.0,0.69,1.0,0.22,0.0,0.03,0.01,0.1,1.0,0.0,0.52,0.73,0.73,0.02,0.0,0.42,0.0,0.0,0.05,0.05,0.59,0.0,0.04
911,0.01,1.0,0.37,0.0,0.0,0.42,0.58,0.43,0.0,0.18,0.0,0.0,0.5,0.01,0.03,0.18,0.71,0.16,0.2,0.32,0.0,0.0,0.05,0.05,0.15,0.0,0.04
912,0.02,0.76,0.1,0.33,0.0,0.46,0.84,0.53,0.0,0.04,0.0,0.19,0.5,0.01,0.06,0.3,0.69,0.01,0.08,0.24,0.0,0.0,0.06,0.05,0.06,0.0,0.13
913,0.15,1.0,0.12,0.28,0.13,0.45,0.44,0.2,0.02,0.24,0.03,0.25,0.0,0.09,0.29,0.77,0.33,0.1,0.17,0.94,0.0,0.0,0.0,1.0,1.0,0.0,0.16
914,0.01,1.0,0.85,0.11,0.09,0.13,0.25,0.55,0.0,0.05,0.02,1.0,0.0,0.02,0.02,0.35,0.54,0.31,0.09,0.21,0.0,0.0,0.04,0.19,0.05,0.0,0.04
915,0.02,0.0,0.61,0.43,0.39,0.35,0.41,0.52,0.0,0.02,0.0,0.24,0.5,0.01,0.04,0.47,0.88,0.03,0.0,0.53,0.0,0.0,0.02,0.13,0.19,0.0,0.12
916,0.04,1.0,0.27,0.38,0.24,0.43,0.55,0.24,0.01,0.08,0.05,0.33,0.5,0.06,0.03,0.27,0.25,0.02,0.05,0.5,0.0,0.0,0.06,0.23,0.24,0.42,0.09
917,1.0,0.0,0.32,0.19,0.0,0.16,0.06,0.14,0.04,1.0,0.0,0.56,0.5,0.03,0.74,0.61,0.65,0.71,0.52,0.5,0.0,0.0,0.04,0.07,0.01,0.0,0.53
918,0.02,1.0,0.36,0.25,0.1,0.18,0.24,0.26,0.01,0.1,0.01,0.5,0.5,0.08,0.26,0.54,0.46,0.26,0.22,0.19,0.01,0.0,0.08,0.14,0.17,0.0,0.14
919,0.01,0.97,0.27,0.5,0.16,0.43,0.43,0.26,0.02,0.08,0.05,0.26,0.5,0.61,0.01,0.28,0.79,0.07,0.07,0.22,0.0,0.0,0.54,0.06,0.06,0.53,0.1
920,0.3,1.0,0.03,0.18,0.19,0.21,0.2,0.16,0.01,0.35,0.01,0.16,0.0,0.07,0.1,0.49,0.73,0.29,0.21,0.14,0.02,0.0,0.01,0.23,0.0,0.0,0.45
921,0.03,0.91,0.18,0.46,0.35,0.57,1.0,0.33,0.0,0.02,0.01,0.26,0.5,0.01,0.05,0.35,0.79,0.06,0.13,0.36,0.0,0.0,0.07,0.06,0.33,0.0,0.03
922,0.01,0.76,0.23,0.42,0.16,0.24,0.51,0.57,0.0,0.15,0.0,0.03,0.5,0.01,0.21,0.43,0.1,0.09,0.13,0.46,0.0,0.0,0.05,0.06,0.01,0.0,0.28
923,0.08,1.0,0.11,0.36,0.2,0.42,0.48,0.41,0.01,0.11,0.04,0.35,0.0,0.04,0.07,0.55,0.04,0.04,0.18,0.86,0.0,0.0,0.01,0.71,0.55,0.0,0.15
924,0.11,0.0,0.77,0.12,0.12,0.46,0.18,0.36,0.0,0.15,0.0,0.06,0.0,0.04,0.37,0.7,0.35,0.82,0.37,0.49,0.0,0.0,0.02,0.11,0.03,0.0,0.39
925,0.02,0.0,0.48,0.17,0.09,0.19,0.35,0.89,0.01,0.2,0.0,0.38,0.0,0.02,0.04,0.42,0.31,0.43,0.43,0.28,0.0,0.0,0.02,0.15,0.02,0.0,0.03
926,0.06,1.0,0.32,0.41,0.26,0.39,0.33,0.16,0.02,0.26,0.07,0.57,0.0,0.04,0.06,0.17,0.5,0.08,0.18,0.26,0.1,0.04,0.05,0.24,0.68,0.0,0.23
927,0.07,0.0,1.0,0.13,0.03,0.99,0.16,0.11,0.01,0.23,0.0,0.0,0.5,0.05,0.52,0.74,0.67,0.75,0.48,0.44,0.0,0.0,0.03,0.08,0.0,0.0,0.1
928,0.13,0.0,0.17,0.16,0.07,0.1,0.27,0.27,0.01,0.31,0.0,0.47,0.0,0.07,0.38,0.87,0.13,0.5,0.2,0.42,0.02,0.0,0.02,0.22,0.04,0.0,0.22
929,0.1,1.0,0.17,0.38,0.3,0.36,0.53,0.14,0.01,0.19,0.04,0.2,0.5,0.02,0.1,0.19,0.5,0.05,0.15,0.22,0.0,0.0,0.03,0.25,0.48,0.0,0.26
930,0.01,0.83,0.08,0.22,0.0,0.23,0.28,0.4,0.0,0.05,0.0,0.1,0.5,0.01,0.04,0.56,0.56,0.04,0.2,0.32,0.0,0.0,0.08,0.06,0.07,0.0,0.03
931,0.2,0.0,0.07,0.29,0.11,0.26,0.31,0.04,0.01,0.26,0.01,0.54,0.0,0.04,0.2,0.25,0.56,0.6,0.51,0.19,0.02,0.02,0.06,0.08,0.07,0.0,0.43
932,0.01,1.0,0.36,0.46,0.18,0.78,0.99,0.52,0.01,0.1,0.02,0.31,0.5,0.03,0.36,0.34,0.52,0.03,0.05,0.18,0.0,0.0,0.03,0.22,0.07,0.0,0.11
933,0.12,1.0,0.23,0.47,0.48,0.31,0.56,0.46,0.0,0.08,0.01,0.18,0.5,0.0,0.26,0.6,0.38,0.03,0.11,0.61,0.0,0.0,0.02,0.2,0.16,0.0,0.1
934,0.02,1.0,0.39,0.23,0.09,0.18,0.34,0.2,0.0,0.11,0.0,0.53,0.0,0.01,0.04,0.3,0.67,0.07,0.02,0.44,0.0,0.0,0.02,0.17,0.16,0.0,0.03
935,0.02,0.75,0.24,0.6,0.13,1.0,0.57,0.5,0.0,0.09,0.01,0.16,0.5,0.02,0.04,0.42,0.58,0.02,0.04,0.57,0.0,0.0,0.08,0.07,0.12,0.0,0.07
936,0.05,1.0,0.28,0.23,0.17,0.28,0.26,0.42,0.01,0.14,0.02,0.44,0.5,0.02,0.38,0.37,0.52,0.25,0.16,0.39,0.0,0.0,0.03,0.17,0.1,0.0,0.16
937,0.05,0.95,0.56,0.52,0.24,0.38,0.63,0.47,0.0,0.03,0.01,0.2,0.5,0.0,0.06,0.49,0.46,0.01,0.45,0.35,0.0,0.0,0.04,0.08,0.12,0.0,0.06
938,0.0,0.0,0.68,0.16,0.2,0.14,0.18,0.34,0.01,0.1,0.01,0.4,0.5,0.03,0.1,0.36,0.44,0.51,0.21,0.19,0.09,0.0,0.03,0.22,0.04,0.0,0.18
939,0.01,1.0,0.22,0.87,0.0,0.27,0.42,0.41,0.0,0.1,0.0,0.46,0.5,0.02,0.0,0.26,0.69,0.07,0.0,0.12,0.0,0.0,0.02,0.11,0.03,0.0,0.06
940,0.05,0.0,0.14,0.14,0.16,0.83,0.16,0.42,0.01,0.26,0.0,0.19,0.5,0.02,0.13,0.53,0.0,0.4,0.2,0.49,0.0,0.0,0.01,0.24,0.08,0.0,0.2
941,0.04,0.0,0.36,0.2,0.24,0.14,0.24,0.4,0.01,0.13,0.01,0.32,0.0,0.05,0.1,0.74,0.73,0.56,0.26,0.43,0.0,0.0,0.05,0.09,0.02,0.0,0.14
942,0.16,1.0,0.2,0.29,0.28,0.18,0.63,0.15,0.01,0.15,0.0,0.46,0.0,0.03,0.03,0.35,0.44,0.07,0.24,0.29,0.0,0.0,0.02,0.26,0.04,0.0,0.15
943,0.11,0.94,0.35,0.58,0.77,0.5,0.78,0.3,0.0,0.04,0.01,0.38,0.5,0.01,0.05,0.49,0.5,0.01,0.05,0.42,0.03,0.0,0.04,0.11,0.34,0.0,0.04
944,0.44,0.0,0.28,0.34,0.15,0.22,0.39,0.25,0.02,0.3,0.01,0.19,0.5,0.02,1.0,0.5,0.6,0.24,0.24,0.53,0.01,0.0,0.18,0.04,0.06,0.0,0.16
945,0.74,1.0,0.15,0.19,0.15,0.31,0.36,0.34,0.74,0.96,0.07,0.48,0.0,0.79,0.61,0.5,0.13,0.37,0.3,0.4,0.58,0.05,0.22,0.39,0.63,0.51,0.64
946,0.13,1.0,0.34,0.56,0.3,0.38,0.51,0.39,0.0,0.08,0.07,0.27,0.5,0.01,0.03,0.39,0.9,0.03,0.13,0.31,0.0,0.0,0.02,0.27,0.09,0.0,0.2
947,0.66,1.0,0.38,0.17,0.56,0.31,0.4,0.34,0.06,0.79,0.01,0.39,0.0,0.05,0.1,0.26,0.69,0.41,0.2,0.39,0.04,0.02,0.05,0.21,0.07,0.0,0.65
948,0.32,1.0,0.29,0.21,0.24,0.15,0.25,0.1,0.0,0.06,0.01,0.4,0.5,0.06,0.04,0.57,0.77,0.32,1.0,0.36,0.0,0.0,0.02,0.21,0.01,0.0,0.17
949,0.13,1.0,0.4,0.27,0.2,0.29,0.48,0.16,0.0,0.04,0.02,0.47,0.0,0.1,0.01,0.35,0.56,0.03,0.04,0.18,0.0,0.0,0.02,0.29,0.35,0.0,0.14
950,0.01,0.6,0.22,0.68,0.11,0.0,0.0,0.59,0.0,0.12,0.0,0.1,0.5,0.01,0.2,0.39,0.25,0.08,0.25,0.51,0.0,0.0,0.08,0.03,0.01,0.0,0.27
951,0.05,0.0,0.26,0.27,0.28,1.0,0.22,0.9,0.01,0.13,0.0,0.07,0.0,0.02,0.35,0.62,0.19,0.77,0.45,0.37,0.0,0.0,0.02,0.17,0.04,0.0,0.12
952,1.0,0.0,0.52,0.13,0.11,0.31,0.72,0.42,0.02,0.67,0.0,0.84,0.5,0.02,0.22,0.35,0.5,0.75,1.0,0.32,0.0,0.0,0.02,0.15,0.0,0.0,0.74
953,0.58,1.0,0.4,0.19,0.23,0.47,0.51,0.14,0.02,0.77,0.02,0.24,0.0,0.01,0.91,0.37,0.4,0.16,0.14,0.61,0.0,0.0,0.0,0.38,0.42,0.0,0.73
954,0.01,1.0,0.27,0.51,0.17,0.28,0.44,0.6,0.01,0.29,0.04,0.42,0.0,0.01,0.38,0.52,0.17,0.32,1.0,1.0,0.0,0.0,0.0,0.92,0.96,0.0,0.24
955,1.0,1.0,0.11,0.14,0.13,0.02,0.29,0.38,0.11,1.0,0.0,1.0,0.5,0.1,1.0,0.84,0.4,0.8,0.8,0.92,0.0,0.0,0.07,0.11,0.18,0.0,1.0
956,0.01,0.47,0.49,0.39,0.04,0.0,0.53,0.73,0.0,0.11,0.0,0.0,0.5,0.01,0.18,0.54,0.71,0.2,0.33,0.21,0.0,0.0,0.1,0.03,0.04,0.0,0.03
957,0.07,1.0,0.24,0.44,0.26,0.69,0.54,0.17,0.01,0.28,0.08,0.5,0.0,0.07,0.07,0.24,0.42,0.05,0.16,0.31,0.01,0.33,0.0,1.0,0.33,0.0,1.0
958,0.16,0.0,0.13,0.14,0.11,0.26,0.07,0.47,0.02,0.25,0.0,0.08,0.5,0.06,0.69,0.66,0.0,0.17,0.19,0.61,0.03,0.0,0.02,0.28,0.13,0.0,0.21
959,0.74,0.97,0.16,0.19,0.19,0.3,0.32,0.38,0.18,0.47,0.04,0.42,0.5,0.27,0.21,0.37,0.54,0.49,0.25,0.29,0.15,0.04,0.63,0.07,0.08,0.84,0.25
960,0.29,1.0,0.25,0.29,0.16,0.19,0.3,0.54,0.01,0.16,0.0,0.0,0.5,0.01,0.15,0.38,0.42,0.2,0.3,0.18,0.0,0.0,0.01,0.28,0.17,0.0,0.26
961,0.69,1.0,0.17,0.16,0.19,0.17,0.21,0.24,0.1,0.69,0.01,1.0,0.0,0.09,0.23,0.49,0.58,0.35,0.36,0.35,0.01,0.03,0.14,0.14,0.03,1.0,0.51
962,0.01,0.0,1.0,0.04,0.21,0.08,0.13,0.24,0.0,0.07,0.0,0.19,0.5,0.01,0.0,0.2,0.56,0.14,0.11,0.32,0.0,0.0,0.02,0.11,0.04,0.0,0.01
963,0.01,0.79,0.63,0.14,0.23,0.33,0.75,0.41,0.0,0.06,0.01,0.06,0.5,0.01,0.17,0.65,0.42,0.03,0.09,0.64,0.04,0.0,0.07,0.05,0.02,0.0,0.03
964,0.01,0.84,0.48,0.41,0.0,1.0,0.61,0.33,0.0,0.04,0.0,0.04,0.5,0.01,0.14,0.42,0.58,0.02,0.13,0.22,0.0,0.0,0.05,0.06,0.28,0.0,0.01
965,0.14,1.0,0.37,0.26,0.23,0.28,0.33,0.55,0.01,0.13,0.01,0.19,0.5,0.04,0.22,0.61,0.75,0.29,0.33,0.4,0.0,0.0,0.05,0.12,0.0,0.0,0.16
966,0.8,1.0,0.26,0.18,0.2,0.34,0.32,0.31,0.11,0.41,0.02,0.5,0.5,0.3,0.56,0.68,0.48,0.48,0.38,0.47,0.07,0.12,0.23,0.12,0.08,0.33,0.52
967,0.03,0.98,0.59,0.31,0.11,0.33,0.34,0.44,0.01,0.14,0.01,0.32,0.5,0.07,0.07,0.32,0.98,0.1,0.06,0.43,0.0,0.0,0.08,0.09,0.03,0.0,0.1
968,0.05,1.0,0.28,0.27,0.15,0.21,0.33,0.2,0.0,0.08,0.01,0.17,0.5,0.03,0.07,0.2,0.75,0.11,0.0,0.26,0.0,0.0,0.02,0.26,0.02,0.0,0.24
969,0.34,0.0,0.14,0.18,0.01,0.3,0.44,0.76,0.01,0.32,0.0,0.34,0.5,0.02,0.06,0.43,0.6,0.64,0.32,0.29,0.0,0.0,0.07,0.04,0.01,0.0,0.3
970,0.91,1.0,0.09,0.19,0.16,0.18,0.23,0.53,1.0,0.99,0.14,0.26,0.0,1.0,1.0,0.66,0.0,0.54,0.43,0.49,0.34,0.24,0.22,0.55,0.8,0.34,0.69
971,0.01,0.81,0.23,1.0,0.3,0.48,0.88,0.58,0.0,0.08,0.01,0.35,0.5,0.0,0.06,0.51,0.56,0.01,0.14,0.44,0.0,0.0,0.05,0.05,0.03,0.0,0.09
972,0.01,0.0,0.27,0.19,0.03,0.29,0.18,0.57,0.0,0.05,0.0,0.35,0.0,0.02,0.17,0.6,0.21,0.56,0.33,0.28,0.0,0.0,0.03,0.1,0.02,0.0,0.22
973,1.0,1.0,0.06,0.35,0.22,0.35,0.33,0.49,0.09,1.0,0.05,0.53,0.5,0.05,0.42,0.49,0.19,0.44,0.39,0.71,0.0,0.04,0.02,0.64,0.4,0.65,0.65
974,0.18,1.0,0.07,0.38,0.79,0.42,0.57,0.36,0.01,0.12,0.05,0.13,0.5,0.02,0.22,0.64,0.25,0.04,0.13,0.82,0.01,0.0,0.02,0.46,0.32,0.54,0.17
975,0.06,1.0,0.16,0.27,0.0,0.19,0.22,0.32,0.0,0.11,0.0,0.04,0.5,0.0,0.15,0.32,0.35,0.05,0.21,0.69,0.0,0.0,0.02,0.12,0.42,0.0,0.09
976,1.0,1.0,0.19,0.24,0.16,0.13,0.34,0.2,0.05,1.0,0.01,0.46,0.0,0.11,0.23,0.33,0.6,0.57,0.24,0.37,0.0,0.01,0.03,0.18,1.0,0.0,0.77
977,0.3,1.0,0.29,0.13,0.12,0.15,0.3,0.39,0.01,0.4,0.0,0.2,0.0,0.02,0.84,0.81,0.42,0.46,0.57,0.39,0.0,0.0,0.01,0.29,0.07,0.0,0.33
978,0.29,1.0,0.21,0.2,0.13,0.13,0.24,0.56,0.23,0.75,0.21,0.53,0.0,0.42,0.58,0.42,0.0,0.45,0.55,0.58,0.14,0.1,0.05,0.73,0.43,0.77,0.38
979,0.01,0.0,0.23,0.31,0.12,0.32,0.16,0.27,0.01,0.15,0.01,0.03,0.0,0.04,0.05,0.58,0.31,0.25,0.64,0.47,0.0,0.0,0.16,0.03,0.02,0.0,0.07
980,0.01,1.0,0.2,0.0,0.29,0.13,0.34,0.45,0.0,0.12,0.0,0.3,0.5,0.01,0.16,0.29,0.6,0.16,0.1,0.51,0.0,0.0,0.01,0.26,0.14,0.46,0.19
981,0.01,0.0,0.16,0.4,0.19,0.24,0.45,0.35,0.01,0.25,0.0,0.34,0.0,0.02,0.23,0.38,0.13,0.36,0.36,0.36,0.0,0.0,0.04,0.1,0.02,0.0,0.09
982,0.19,0.0,0.59,0.24,0.24,0.08,0.12,0.53,0.01,0.3,0.0,0.83,0.0,0.02,0.12,0.32,0.48,0.81,0.11,0.33,0.0,0.0,0.01,0.23,0.0,0.0,0.21
983,0.06,0.87,0.32,0.21,0.2,0.07,0.5,0.29,0.01,0.16,0.0,0.22,0.5,0.02,0.16,0.33,0.6,0.16,0.22,0.31,0.0,0.0,0.11,0.06,0.09,0.0,0.08
984,0.02,1.0,0.13,0.37,0.16,0.28,0.38,0.44,0.01,0.08,0.02,0.25,0.0,0.04,0.02,0.2,0.58,0.06,0.07,0.63,0.0,0.0,0.01,0.47,0.13,0.0,0.1
985,0.01,0.85,0.25,0.41,0.16,0.41,0.61,0.47,0.0,0.08,0.01,0.12,0.5,0.01,0.14,0.53,0.5,0.01,0.35,0.36,0.0,0.0,0.05,0.09,0.06,0.0,0.05
986,0.17,1.0,0.2,0.41,0.34,0.31,0.41,0.6,0.02,0.21,0.12,0.34,0.5,0.03,0.05,0.42,0.75,0.08,0.22,0.25,0.0,0.01,0.05,0.24,0.38,0.0,0.23
987,0.03,1.0,0.12,0.5,0.0,0.7,0.52,0.31,0.0,0.08,0.01,0.27,0.5,0.01,0.04,0.23,0.27,0.02,0.05,0.68,0.0,0.0,0.01,0.41,0.37,0.0,0.08
988,0.01,0.95,0.12,0.73,0.24,0.62,0.56,0.21,0.0,0.04,0.01,0.09,0.5,0.01,0.12,0.49,0.29,0.01,0.1,0.64,0.02,0.0,0.06,0.07,0.52,0.0,0.02
989,0.0,0.0,0.97,0.01,0.08,0.16,0.25,0.36,0.0,0.1,0.0,0.13,0.0,0.02,0.08,0.64,0.46,0.42,0.32,0.47,0.0,0.0,0.02,0.12,0.01,0.0,0.08
990,0.14,0.0,0.21,0.23,0.24,0.4,0.57,0.92,0.0,0.15,0.0,1.0,0.5,0.01,0.03,0.53,0.29,0.44,0.54,0.32,0.0,0.0,0.02,0.15,0.06,0.0,0.12
991,0.85,0.0,0.24,0.15,0.13,0.42,0.41,0.38,0.06,0.7,0.0,0.6,0.5,0.08,0.18,0.55,0.6,0.63,0.45,0.43,0.0,0.0,0.07,0.13,0.0,0.0,0.4
992,0.31,1.0,0.0,0.23,0.29,0.09,0.29,0.88,0.01,0.27,0.0,0.0,0.0,0.01,0.03,0.45,0.52,0.33,0.09,0.5,0.0,0.0,0.02,0.12,0.02,0.0,0.45
993,0.0,0.0,0.14,0.0,0.06,0.23,0.11,0.68,0.0,0.13,0.0,0.48,0.5,0.02,0.05,0.6,0.13,0.14,0.18,0.75,0.01,0.0,0.02,0.15,0.02,0.0,0.05
994,0.17,0.0,0.07,0.27,0.19,0.17,0.26,0.12,0.0,0.21,0.01,0.7,0.5,0.01,0.37,0.43,0.0,0.03,0.0,0.67,0.0,0.0,0.0,0.55,0.29,0.0,0.03
995,0.54,1.0,0.18,0.21,0.12,0.41,0.26,1.0,0.01,0.38,0.0,0.24,0.0,0.02,0.44,0.44,0.5,0.56,0.61,0.56,0.0,0.0,0.03,0.13,0.0,0.0,0.36
996,0.0,0.0,0.45,0.0,0.24,0.28,0.34,0.64,0.0,0.07,0.0,0.45,0.5,0.03,0.03,0.32,0.77,0.48,0.23,0.22,0.0,0.0,0.06,0.09,0.0,0.0,0.08
997,0.0,0.0,1.0,0.49,0.16,0.09,0.17,0.15,0.0,0.15,0.0,0.33,0.0,0.02,0.31,0.75,0.33,0.47,0.28,0.46,0.0,0.0,0.01,0.16,0.02,0.0,0.07
998,0.46,1.0,0.09,0.26,0.1,0.17,0.22,0.84,0.11,0.84,0.18,0.43,0.0,0.02,0.4,0.29,0.31,0.43,0.69,0.29,0.03,0.0,0.01,1.0,0.35,0.0,1.0
999,0.02,0.0,0.19,0.36,0.43,0.36,0.41,0.42,0.0,0.08,0.01,0.06,0.5,0.05,0.21,0.72,0.44,0.06,0.72,1.0,0.0,0.0,0.22,0.03,0.14,0.0,0.04
1000,0.01,1.0,0.14,0.27,0.13,0.26,0.31,0.61,0.02,0.17,0.01,0.19,0.5,0.04,0.03,0.09,0.63,0.08,0.26,0.37,0.01,0.0,0.05,0.27,0.08,0.0,0.06
1001,0.76,0.98,0.11,0.19,0.01,0.17,0.26,0.73,0.03,0.59,0.0,0.24,0.5,0.04,0.36,0.52,0.65,0.53,0.37,0.44,0.03,0.0,0.13,0.04,0.02,0.0,1.0
1002,0.06,1.0,0.23,0.33,0.28,0.28,0.39,0.2,0.02,0.15,0.03,0.35,0.0,0.05,0.03,0.11,0.52,0.09,0.2,0.08,0.0,0.0,0.02,0.48,0.16,0.0,0.2
1003,0.02,1.0,0.19,0.16,0.21,0.29,0.31,0.26,0.02,0.19,0.02,0.37,0.0,0.05,0.18,0.31,0.48,0.16,0.19,0.25,0.08,0.03,0.06,0.2,0.18,0.0,0.14
1004,0.89,1.0,0.19,0.26,0.21,0.27,0.37,0.27,0.18,0.76,0.03,0.74,0.0,0.24,0.31,0.42,0.65,0.38,0.23,0.51,0.07,0.0,0.2,0.16,0.17,0.0,0.48
1005,0.25,1.0,0.15,0.51,0.27,0.38,0.52,0.23,0.0,0.03,0.03,0.2,0.5,0.02,0.04,0.17,0.96,0.02,0.29,0.32,0.0,0.0,0.01,0.25,0.35,0.0,0.13
1006,0.79,1.0,0.11,0.21,0.18,0.23,0.35,0.42,0.36,0.88,0.02,0.29,0.0,0.41,1.0,0.62,0.15,0.53,0.32,0.5,0.24,0.01,0.16,0.28,0.42,0.24,0.67
1007,0.02,1.0,0.24,0.34,0.16,0.59,0.4,0.58,0.0,0.08,0.01,0.15,0.5,0.02,0.02,0.55,0.67,0.02,0.0,0.35,0.0,0.0,0.05,0.13,0.05,0.0,0.04
1008,0.16,1.0,0.28,0.27,0.21,0.25,0.35,0.15,0.02,0.38,0.01,0.48,0.0,0.1,0.07,0.46,0.0,0.22,0.14,0.75,0.02,0.0,0.02,0.3,0.12,0.79,0.49
1009,0.19,1.0,0.23,0.39,0.2,0.28,0.52,0.15,0.0,0.19,0.02,0.61,0.5,0.02,0.18,0.12,0.77,0.09,0.17,0.21,0.01,0.0,0.01,0.32,0.18,0.0,0.05
1010,0.04,0.0,0.55,0.41,0.18,0.35,0.56,0.34,0.0,0.07,0.01,0.38,0.5,0.02,0.06,0.54,0.96,0.04,0.18,0.42,0.0,0.0,0.04,0.1,0.04,0.0,0.02
1011,0.08,1.0,0.39,0.16,0.17,0.24,0.23,0.04,0.04,0.47,0.08,0.49,0.0,0.12,0.5,0.15,0.75,0.42,0.54,0.24,0.01,0.02,0.05,0.18,0.06,0.0,0.39
1012,0.33,1.0,0.0,0.26,0.15,0.22,0.29,0.4,0.03,0.57,0.01,0.38,0.0,0.07,0.38,0.35,0.0,0.38,0.3,0.63,0.02,0.0,0.01,0.43,0.16,0.0,0.29
1013,0.02,1.0,0.41,0.58,0.0,0.43,1.0,0.28,0.0,0.0,0.01,0.29,0.5,0.01,0.0,0.52,0.4,0.0,0.05,0.44,0.0,0.0,0.02,0.14,0.01,0.0,0.02
1014,0.12,1.0,0.19,0.45,0.16,0.29,0.42,0.14,0.0,0.19,0.03,0.64,0.0,0.01,0.11,0.18,0.13,0.04,0.14,0.17,0.0,0.0,0.0,0.8,0.98,0.0,0.25
1015,0.44,1.0,0.16,0.21,0.19,0.22,0.39,0.79,0.03,0.32,0.0,0.11,0.5,0.06,0.09,0.42,0.44,0.29,0.18,0.35,0.01,0.0,0.06,0.16,0.01,0.0,0.23
1016,0.03,0.0,0.27,0.27,0.28,0.88,0.31,0.84,0.0,0.06,0.0,0.74,0.5,0.02,0.04,0.47,0.33,0.31,0.23,0.32,0.0,0.0,0.03,0.18,0.01,0.0,0.01
1017,0.02,1.0,0.29,0.4,0.3,0.36,0.5,0.44,0.01,0.13,0.04,0.27,0.5,0.03,0.04,0.27,0.48,0.06,0.08,0.22,0.0,0.0,0.05,0.2,0.08,0.0,0.12
1018,0.07,1.0,0.23,0.47,0.27,0.42,0.49,0.96,0.04,0.19,0.18,0.45,0.0,0.13,0.02,0.08,0.58,0.05,0.17,0.11,0.0,0.0,0.06,0.45,0.14,0.36,0.1
1019,0.08,0.93,0.46,0.41,0.19,0.62,1.0,0.43,0.0,0.05,0.01,0.56,0.5,0.02,0.05,0.27,0.56,0.01,0.12,0.39,0.0,0.0,0.06,0.12,0.57,0.0,0.04
1020,0.65,0.0,0.19,0.13,0.17,0.11,0.36,0.31,0.05,0.57,0.0,0.24,0.0,0.07,0.39,0.68,0.48,0.62,0.58,0.44,0.0,0.0,0.03,0.26,0.02,0.0,0.14
1021,0.01,1.0,0.14,0.39,0.07,0.16,0.25,0.4,0.01,0.21,0.01,0.45,0.0,0.02,0.29,0.19,0.63,0.45,0.49,0.37,0.0,0.01,0.01,0.29,0.21,0.0,0.2
1022,0.03,1.0,0.23,0.35,0.29,0.38,0.42,0.32,0.01,0.12,0.02,0.41,0.5,0.04,0.09,0.13,0.65,0.04,0.06,0.24,0.02,0.0,0.05,0.24,0.09,0.0,0.13
1023,0.0,1.0,0.3,0.07,0.14,0.06,0.19,0.8,0.0,0.1,0.0,0.48,0.5,0.0,0.0,0.46,0.31,0.1,0.14,0.43,0.0,0.0,0.01,0.21,0.05,0.0,0.03
1024,0.0,0.0,0.34,0.0,0.14,0.12,0.3,0.07,0.0,0.06,0.0,1.0,0.5,0.04,0.13,0.74,0.88,0.25,0.0,0.25,0.01,0.0,0.03,0.09,0.11,0.0,0.11
1025,0.84,0.0,0.19,0.15,0.32,0.17,0.27,0.84,0.04,0.79,0.0,0.21,0.0,0.04,0.88,0.67,0.4,0.93,0.32,0.36,0.01,0.01,0.03,0.14,0.01,0.0,1.0
1026,0.02,0.0,0.5,0.44,0.08,0.48,0.64,0.44,0.0,0.12,0.0,0.81,0.5,0.02,0.02,0.31,0.75,0.3,0.18,0.35,0.01,0.0,0.02,0.17,0.0,0.0,0.28
1027,0.01,0.91,0.12,1.0,0.0,1.0,0.18,0.4,0.0,0.08,0.0,0.14,0.5,0.0,0.0,0.25,0.56,0.0,0.0,0.22,0.0,0.0,0.04,0.06,0.29,0.0,0.01
1028,0.19,1.0,0.59,0.18,0.2,0.18,0.35,0.11,0.04,0.46,0.03,0.96,0.0,0.09,0.22,0.32,0.63,0.23,0.09,0.25,0.03,0.01,0.13,0.13,0.07,0.0,0.24
1029,0.07,1.0,0.2,0.26,0.14,0.22,0.23,0.37,0.37,0.31,0.81,0.32,0.5,0.43,0.4,0.35,0.65,0.51,0.53,0.26,0.21,0.22,0.72,0.18,0.17,0.5,0.43
1030,0.58,1.0,0.5,0.27,0.2,0.14,0.33,0.29,0.01,0.28,0.0,0.15,0.5,0.04,0.44,0.52,0.75,0.28,0.37,0.63,0.01,0.0,0.08,0.06,0.03,0.0,0.2
1031,0.02,0.52,0.21,0.43,0.24,0.29,0.37,0.58,0.0,0.09,0.0,0.26,0.5,0.0,0.19,0.54,0.54,0.05,0.34,0.43,0.0,0.0,0.05,0.07,0.12,0.0,0.08
1032,0.06,0.88,0.08,0.36,0.67,0.25,0.43,0.28,0.0,0.04,0.02,0.05,0.0,0.12,0.05,0.75,0.77,0.04,0.05,0.85,0.0,0.0,0.24,0.04,0.07,0.0,0.04
1033,0.01,1.0,0.37,0.31,0.19,0.23,0.26,0.54,0.01,0.14,0.01,0.33,0.5,0.05,0.08,0.25,0.71,0.24,0.18,0.5,0.0,0.0,0.04,0.33,0.09,0.0,0.07
1034,0.48,0.0,1.0,0.08,0.14,0.14,0.14,0.26,0.02,0.78,0.0,0.29,0.5,0.02,0.08,0.8,0.5,0.61,0.26,0.5,0.0,0.0,0.02,0.12,0.0,0.0,0.05
1035,0.06,0.88,0.34,0.38,0.47,0.44,0.49,0.28,0.0,0.05,0.02,0.1,1.0,0.03,0.11,0.43,0.77,0.04,0.07,1.0,0.0,0.0,0.09,0.07,0.82,0.0,0.04
