,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
701,0.06,0.88,0.08,0.36,0.67,0.25,0.43,0.28,0.0,0.04,0.02,0.05,0.0,0.12,0.05,0.75,0.77,0.04,0.05,0.85,0.0,0.0,0.24,0.04,0.07,0.0,0.04
702,0.25,0.0,0.21,0.22,0.14,0.27,0.24,0.49,0.02,0.32,0.03,0.33,0.0,0.05,0.17,0.41,0.96,0.39,0.36,0.29,0.0,0.0,0.08,0.06,0.03,0.0,0.57
703,0.02,0.85,0.17,0.42,0.33,0.41,0.56,0.57,0.0,0.07,0.01,0.19,0.5,0.01,0.1,0.34,0.63,0.04,0.06,0.58,0.0,0.0,0.05,0.09,0.14,0.0,0.04
704,1.0,1.0,0.16,0.26,0.13,0.12,0.18,0.69,0.22,1.0,0.16,0.41,0.0,0.05,0.81,0.45,0.33,0.48,0.73,0.43,0.02,0.19,0.03,0.74,0.36,0.98,0.9
705,0.05,1.0,0.18,0.35,0.24,0.22,0.23,0.7,0.28,0.51,1.0,0.6,0.0,0.18,0.25,0.16,0.6,0.27,0.47,0.18,0.11,0.58,0.08,0.91,0.48,0.59,0.45
706,0.02,1.0,0.15,0.64,0.21,0.38,0.59,0.37,0.0,0.05,0.01,0.33,0.5,0.0,0.14,0.4,0.42,0.01,0.24,0.79,0.0,0.0,0.02,0.12,0.26,0.0,0.01
707,0.22,0.0,0.54,0.18,0.25,0.15,0.52,0.19,0.0,0.2,0.0,0.15,0.0,0.02,0.28,0.75,0.48,0.53,0.32,0.31,0.0,0.0,0.03,0.08,0.0,0.0,0.16
708,0.0,0.0,0.97,0.01,0.08,0.16,0.25,0.36,0.0,0.1,0.0,0.13,0.0,0.02,0.08,0.64,0.46,0.42,0.32,0.47,0.0,0.0,0.02,0.12,0.01,0.0,0.08
709,0.0,0.9,0.11,0.44,0.11,0.24,0.32,0.43,0.0,0.05,0.0,0.04,0.5,0.01,0.03,0.63,0.48,0.02,0.13,0.28,0.0,0.0,0.08,0.09,0.06,0.0,0.04
710,0.04,0.93,0.38,0.16,0.11,0.26,0.29,0.14,0.0,0.15,0.01,0.33,0.5,0.13,0.02,0.28,0.96,0.08,0.18,0.43,0.0,0.0,0.07,0.04,0.05,0.0,0.31
711,0.04,1.0,0.15,0.47,0.29,0.37,0.5,0.68,0.01,0.19,0.03,0.35,0.0,0.03,0.34,0.14,0.58,0.04,0.12,0.25,0.0,0.0,0.01,0.54,0.13,0.0,0.16
712,0.0,1.0,0.24,0.47,0.18,0.63,0.36,0.56,0.0,0.05,0.0,0.08,0.5,0.01,0.27,0.56,0.38,0.12,0.07,0.39,0.0,0.0,0.04,0.12,0.12,0.0,0.07
713,0.07,0.0,0.27,0.13,0.14,0.15,0.17,0.61,0.01,0.4,0.0,0.16,0.5,0.01,0.2,0.65,0.0,0.57,0.07,0.58,0.0,0.0,0.01,0.26,0.05,0.0,0.11
714,0.05,0.97,0.32,0.56,0.26,0.36,0.75,0.24,0.0,0.12,0.01,0.15,0.0,0.03,0.03,0.25,0.69,0.03,0.11,0.24,0.0,0.0,0.04,0.1,0.14,0.0,0.04
715,0.04,1.0,0.2,0.25,0.34,0.22,0.4,0.18,0.0,0.09,0.03,0.4,0.0,0.01,0.06,0.27,0.35,0.26,1.0,0.35,0.0,0.0,0.01,0.38,0.16,0.0,0.39
716,0.08,1.0,0.37,0.41,0.22,0.34,0.42,0.66,0.01,0.17,0.05,0.3,0.5,0.01,0.0,0.05,0.65,0.05,0.25,0.17,0.02,0.0,0.04,0.23,0.19,0.0,0.33
717,0.01,1.0,0.98,0.23,0.09,0.18,0.18,0.12,0.02,0.13,0.01,0.56,0.0,0.08,0.03,0.3,0.67,0.16,0.11,0.37,0.07,0.03,0.08,0.21,0.08,0.0,0.05
718,0.33,1.0,0.06,0.15,0.27,0.02,0.2,0.34,0.01,0.43,0.0,0.08,0.0,0.02,0.24,0.84,0.0,0.33,0.22,0.75,0.01,0.0,0.0,0.42,0.12,0.0,0.19
719,0.0,1.0,0.21,0.14,0.44,0.51,0.45,0.41,0.0,0.14,0.0,0.0,0.0,0.01,0.03,0.22,0.44,0.15,0.17,0.24,0.0,0.0,0.01,0.27,0.07,0.0,0.07
720,0.19,0.0,0.51,0.16,0.15,0.73,0.13,0.36,0.01,0.22,0.0,0.35,0.0,0.05,0.53,0.87,0.38,0.82,0.05,0.35,0.01,0.0,0.04,0.09,0.0,0.0,0.47
721,0.13,1.0,0.14,0.52,0.17,0.36,0.32,0.55,0.0,0.04,0.0,0.24,0.5,0.01,0.0,0.07,0.56,0.0,0.2,0.46,0.0,0.0,0.01,0.23,0.1,0.0,0.06
722,0.02,1.0,0.16,0.51,0.31,0.42,0.64,0.42,0.01,0.05,0.06,0.3,0.5,0.06,0.01,0.29,0.81,0.01,0.16,0.24,0.0,0.0,0.05,0.35,0.03,0.0,0.09
723,0.4,1.0,0.1,0.21,0.13,0.19,0.19,0.27,0.27,0.84,0.07,0.52,0.0,0.35,0.33,0.34,0.0,0.51,0.29,0.64,0.24,0.12,0.07,0.55,0.61,0.78,0.35
724,0.47,0.0,0.34,0.17,0.16,0.45,0.31,0.6,0.02,0.35,0.0,0.09,0.5,0.03,0.12,0.51,0.63,0.41,0.16,0.35,0.01,0.0,0.15,0.05,0.01,0.0,0.12
725,0.01,1.0,0.55,0.22,0.16,0.02,0.28,0.33,0.0,0.01,0.0,0.18,0.5,0.01,0.13,0.69,0.81,0.1,0.18,0.29,0.0,0.0,0.03,0.07,0.0,0.0,0.07
726,0.04,0.87,0.38,0.31,0.01,0.82,0.77,0.23,0.01,0.08,0.07,0.63,0.5,0.07,0.06,0.57,0.27,0.06,0.19,0.43,0.04,0.01,0.14,0.1,0.88,0.13,0.02
727,0.01,0.61,0.23,0.34,0.08,0.35,0.3,0.34,0.0,0.06,0.0,0.04,0.5,0.01,0.06,0.51,0.63,0.11,0.53,0.57,0.0,0.0,0.11,0.03,0.01,0.0,0.06
728,0.39,1.0,0.14,0.21,0.21,0.23,0.33,0.32,0.01,0.54,0.0,0.0,0.5,0.01,0.68,0.51,0.08,0.17,0.08,0.67,0.0,0.0,0.0,0.44,0.23,0.0,0.21
729,0.01,1.0,0.19,0.37,0.16,0.24,0.14,0.46,0.0,0.14,0.0,0.16,0.0,0.01,0.2,0.39,0.25,0.12,0.11,0.4,0.0,0.0,0.05,0.08,0.12,0.0,0.03
730,1.0,0.0,0.69,0.15,0.15,0.0,0.15,0.84,0.02,0.78,0.0,0.0,0.5,0.01,0.0,0.45,0.67,0.53,0.76,0.72,0.0,0.0,0.02,0.12,0.01,0.0,0.63
731,0.2,0.0,0.54,0.22,0.11,0.34,0.3,0.53,0.01,0.17,0.0,0.24,0.5,0.04,0.59,0.7,0.71,0.48,0.34,0.49,0.0,0.0,0.03,0.15,0.0,0.0,0.23
732,0.04,1.0,0.23,0.67,0.38,0.43,0.75,0.31,0.0,0.08,0.02,0.28,0.5,0.03,0.01,0.08,0.88,0.01,0.07,0.28,0.0,0.0,0.03,0.26,0.11,0.0,0.03
733,0.1,1.0,0.35,0.38,0.28,0.28,0.37,0.42,0.02,0.13,0.06,0.28,0.5,0.13,0.17,0.17,0.88,0.17,0.13,0.4,0.0,0.0,0.1,0.2,0.08,0.27,0.09
734,0.49,1.0,0.17,0.21,0.21,0.16,0.32,0.23,0.03,0.37,0.01,0.21,0.5,0.07,0.08,0.29,0.65,0.37,0.2,0.14,0.01,0.0,0.05,0.22,0.0,0.0,0.11
735,0.01,0.0,0.07,0.01,0.27,0.89,0.55,0.21,0.0,0.04,0.01,0.15,0.5,0.08,0.02,0.8,0.77,0.03,0.08,0.79,0.0,0.0,0.24,0.02,0.07,0.0,0.03
736,0.02,0.0,0.3,0.36,0.36,0.34,0.39,0.26,0.01,0.09,0.03,0.31,0.5,0.02,0.06,0.28,0.67,0.06,0.13,0.22,0.04,0.06,0.03,0.29,0.24,0.0,0.21
737,0.0,1.0,0.14,0.27,0.29,0.41,0.32,0.38,0.0,0.04,0.01,0.07,0.5,0.01,0.04,0.45,0.31,0.02,0.21,0.6,0.0,0.0,0.03,0.19,0.27,0.0,0.04
738,0.02,1.0,0.17,0.29,0.26,0.25,0.37,0.36,0.02,0.29,0.11,0.48,0.0,0.03,0.15,0.29,0.31,0.12,0.26,0.19,0.0,0.0,0.01,0.75,0.27,0.0,0.34
739,0.35,0.0,0.43,0.21,0.24,0.18,0.59,0.4,0.01,0.38,0.0,0.68,0.0,0.05,0.03,0.15,0.83,0.2,0.13,0.37,0.0,0.0,0.07,0.07,0.01,0.0,0.21
740,0.0,0.0,0.78,0.46,0.13,0.21,0.18,0.17,0.01,0.13,0.01,0.29,0.0,0.02,0.26,0.35,0.4,0.32,0.31,0.12,0.03,0.01,0.02,0.3,0.01,0.0,0.2
741,0.01,1.0,0.18,0.77,0.87,0.73,0.83,0.39,0.0,0.03,0.01,0.19,0.5,0.04,0.01,0.63,0.77,0.02,0.08,0.18,0.0,0.0,0.04,0.14,0.17,0.0,0.03
742,0.36,1.0,0.17,0.24,0.14,0.22,0.2,0.35,0.01,0.61,0.0,0.13,0.5,0.01,0.92,0.47,0.21,0.28,0.12,0.61,0.03,0.0,0.01,0.31,0.16,0.0,0.6
743,0.01,1.0,0.34,0.81,0.13,0.2,1.0,0.33,0.0,0.06,0.0,0.07,0.5,0.0,0.25,0.64,0.71,0.09,0.13,0.29,0.0,0.0,0.04,0.06,0.02,0.0,0.15
744,0.12,0.98,0.19,0.39,0.23,0.38,0.41,0.3,0.02,0.19,0.01,0.25,0.5,0.07,0.41,0.83,0.69,0.07,0.15,0.63,0.04,0.0,0.07,0.19,0.36,0.0,0.12
745,0.03,1.0,0.2,0.43,0.22,0.23,0.3,0.59,0.06,0.21,0.29,0.54,0.5,0.08,0.1,0.13,0.5,0.13,0.28,0.11,0.03,0.03,0.05,0.67,0.17,0.37,0.25
746,0.0,1.0,0.0,0.0,0.32,0.27,0.49,0.68,0.0,0.06,0.0,0.07,0.5,0.02,0.1,0.92,0.5,0.09,0.28,0.14,0.0,0.0,0.03,0.09,0.01,0.0,0.03
747,0.02,1.0,0.68,0.54,0.05,0.38,0.24,0.17,0.0,0.04,0.0,0.35,0.5,0.01,0.05,0.15,0.71,0.01,0.0,0.25,0.0,0.0,0.03,0.18,0.08,0.0,0.01
748,0.01,0.0,0.07,0.21,0.49,0.06,0.34,0.24,0.01,0.2,0.0,0.84,0.5,0.02,0.29,0.57,0.0,0.19,0.14,0.58,0.0,0.03,0.02,0.21,0.13,0.0,0.0
749,0.0,0.0,0.15,0.17,0.29,0.19,0.3,0.7,0.0,0.13,0.01,0.02,0.0,0.02,0.18,0.63,0.0,0.29,0.21,0.49,0.0,0.0,0.18,0.02,0.01,0.0,0.06
750,0.07,1.0,0.2,0.53,0.07,0.77,0.42,0.49,0.0,0.04,0.01,0.03,0.5,0.01,0.0,0.31,0.69,0.02,0.0,0.4,0.0,0.0,0.06,0.08,0.04,0.0,0.02
751,0.01,0.0,0.31,0.11,0.36,0.22,0.23,0.22,0.02,0.42,0.06,0.38,0.0,0.01,0.21,0.42,0.67,0.75,0.52,0.42,0.01,0.02,0.06,0.08,0.03,0.0,0.34
752,0.0,1.0,0.3,0.0,0.15,0.35,0.35,0.37,0.0,0.07,0.0,0.71,0.0,0.04,0.03,0.24,0.73,0.21,0.18,0.19,0.0,0.0,0.03,0.2,0.03,0.0,0.01
753,0.05,0.0,0.62,0.28,0.2,0.17,0.2,0.22,0.0,0.09,0.01,0.18,0.5,0.02,0.14,0.77,0.52,0.66,0.7,0.21,0.0,0.0,0.01,0.19,0.0,0.0,0.07
754,0.03,1.0,0.32,0.4,0.25,0.39,0.44,0.37,0.01,0.11,0.04,0.36,0.5,0.03,0.0,0.22,0.75,0.03,0.02,0.26,0.0,0.0,0.05,0.24,0.01,0.0,0.11
755,0.41,1.0,0.19,0.32,0.2,0.29,0.39,0.29,0.06,0.28,0.13,0.29,0.5,0.13,0.15,0.31,0.54,0.18,0.13,0.28,0.03,0.02,0.09,0.3,0.21,1.0,0.6
756,0.02,1.0,0.26,0.39,0.19,0.33,0.39,0.37,0.02,0.14,0.02,0.43,0.5,0.11,0.03,0.31,0.81,0.1,0.07,0.24,0.01,0.0,0.08,0.23,0.19,0.69,0.13
757,0.12,0.0,1.0,0.14,0.18,0.6,0.24,0.04,0.0,0.12,0.0,0.11,0.5,0.03,0.3,0.65,0.56,0.76,0.39,0.4,0.0,0.0,0.03,0.12,0.02,0.0,0.1
758,0.02,0.5,0.28,0.59,0.58,0.4,0.4,0.52,0.0,0.03,0.0,0.08,0.5,0.01,0.05,0.43,0.48,0.02,0.0,0.31,0.0,0.0,0.06,0.05,0.07,0.0,0.09
759,0.03,0.98,0.59,0.31,0.11,0.33,0.34,0.44,0.01,0.14,0.01,0.32,0.5,0.07,0.07,0.32,0.98,0.1,0.06,0.43,0.0,0.0,0.08,0.09,0.03,0.0,0.1
760,0.02,1.0,0.05,0.17,0.06,0.05,0.32,0.33,0.0,0.14,0.0,0.0,0.0,0.02,0.32,0.73,0.08,0.6,0.15,0.24,0.0,0.0,0.01,0.31,0.01,0.0,0.02
761,0.03,1.0,0.18,0.48,0.0,0.36,0.53,0.32,0.0,0.07,0.02,0.19,0.5,0.01,0.0,0.37,0.27,0.03,0.0,0.96,0.0,0.0,0.0,0.58,0.49,0.0,0.06
762,0.09,0.5,0.28,0.2,0.09,0.23,0.12,0.3,0.0,0.13,0.01,0.16,0.5,0.01,0.03,0.33,0.65,0.09,0.12,0.58,0.0,0.0,0.08,0.06,0.08,0.0,0.07
763,0.02,1.0,0.37,0.47,0.0,0.46,0.44,0.26,0.0,0.02,0.01,0.12,0.5,0.01,0.0,0.21,0.4,0.02,0.08,0.33,0.0,0.0,0.03,0.19,0.21,0.0,0.05
764,0.0,0.0,0.15,0.44,0.15,0.1,0.11,1.0,0.0,0.1,0.0,0.78,0.5,0.01,0.09,0.62,0.23,0.15,0.21,0.35,0.0,0.0,0.01,0.2,0.08,0.0,0.02
765,0.03,1.0,0.37,0.12,0.12,0.28,0.23,0.25,0.06,0.25,0.04,0.46,0.0,0.09,0.15,0.21,0.6,0.28,0.24,0.5,0.1,0.04,0.12,0.22,0.14,1.0,0.14
766,0.15,1.0,0.08,0.21,0.42,0.35,0.3,0.65,0.01,0.27,0.0,0.05,0.5,0.01,0.37,0.36,0.0,0.16,0.09,0.96,0.0,0.0,0.0,0.5,0.17,0.0,0.35
767,0.08,1.0,0.21,0.32,0.38,0.35,0.51,0.54,0.01,0.1,0.0,0.29,0.5,0.03,0.01,0.24,0.46,0.02,0.16,0.18,0.0,0.0,0.03,0.42,0.06,0.0,0.07
768,0.21,1.0,0.29,0.42,0.17,0.21,0.6,0.59,0.0,0.15,0.0,0.12,0.5,0.02,0.06,0.18,0.56,0.04,0.0,0.26,0.0,0.0,0.01,0.26,0.04,0.0,0.17
769,0.04,0.97,0.09,0.37,0.22,0.85,0.4,0.49,0.01,0.21,0.01,0.16,0.0,0.03,0.07,0.37,0.52,0.18,0.17,0.31,0.01,0.0,0.05,0.14,0.15,0.0,0.08
770,0.01,1.0,0.22,0.87,0.0,0.27,0.42,0.41,0.0,0.1,0.0,0.46,0.5,0.02,0.0,0.26,0.69,0.07,0.0,0.12,0.0,0.0,0.02,0.11,0.03,0.0,0.06
771,0.52,1.0,0.18,0.17,0.0,0.1,0.32,0.76,0.01,0.47,0.0,0.53,0.0,0.01,0.15,0.42,0.4,0.92,0.09,0.64,0.0,0.0,0.01,0.17,0.0,0.0,0.55
772,0.13,1.0,0.13,0.34,0.27,0.28,0.38,0.61,0.03,0.24,0.07,0.42,0.5,0.1,0.09,0.46,0.52,0.13,0.38,0.61,0.04,0.09,0.12,0.13,0.13,1.0,0.11
773,0.52,0.0,0.46,0.13,0.39,0.11,0.26,0.26,0.03,0.94,0.01,1.0,0.0,0.02,1.0,0.47,0.71,0.46,0.11,0.29,0.0,0.0,0.04,0.12,0.03,0.0,0.29
774,0.78,1.0,0.0,0.2,0.11,0.18,0.26,0.48,0.03,1.0,0.0,0.12,0.5,0.01,1.0,0.7,0.0,0.38,0.14,0.61,0.04,0.0,0.0,0.5,0.27,0.0,0.44
775,0.32,1.0,0.15,0.17,0.17,0.18,0.32,0.16,0.04,0.4,0.02,0.24,0.0,0.22,0.22,0.29,0.58,0.48,0.17,0.29,0.05,0.02,0.04,0.29,0.09,0.7,0.76
776,0.04,1.0,0.3,0.63,0.75,0.41,0.88,0.38,0.0,0.02,0.01,0.08,0.5,0.01,0.15,0.6,0.44,0.01,0.0,0.4,0.0,0.0,0.06,0.09,0.05,0.0,0.03
777,0.22,0.0,0.12,0.23,0.17,0.39,0.29,0.27,0.03,0.53,0.02,0.43,0.0,0.03,0.12,0.4,0.13,0.26,0.32,0.68,0.07,0.0,0.01,0.41,0.17,0.0,0.2
778,0.19,1.0,0.23,0.39,0.2,0.28,0.52,0.15,0.0,0.19,0.02,0.61,0.5,0.02,0.18,0.12,0.77,0.09,0.17,0.21,0.01,0.0,0.01,0.32,0.18,0.0,0.05
779,0.16,0.0,0.24,0.26,0.07,0.59,0.33,0.27,0.0,0.15,0.0,0.07,0.5,0.01,0.27,0.56,0.52,0.48,0.39,0.22,0.0,0.0,0.02,0.11,0.07,0.0,0.07
780,0.01,1.0,0.28,0.34,0.03,1.0,0.61,0.21,0.0,0.06,0.0,0.15,0.5,0.02,0.02,0.36,0.4,0.04,0.08,0.49,0.0,0.0,0.01,0.36,0.66,0.0,0.02
781,0.05,1.0,0.29,0.43,0.35,0.49,0.48,0.34,0.01,0.09,0.01,0.46,0.5,0.07,0.01,0.1,0.88,0.1,0.0,0.22,0.0,0.0,0.03,0.37,0.0,0.0,0.08
782,0.01,0.0,0.19,0.1,0.27,0.11,0.29,0.62,0.01,0.13,0.0,0.25,0.5,0.03,0.11,0.49,0.29,0.13,0.2,0.39,0.0,0.0,0.03,0.25,0.04,0.0,0.16
783,0.35,0.0,0.48,0.18,0.19,0.2,0.8,0.64,0.01,0.22,0.0,0.41,0.5,0.03,0.18,0.26,0.58,0.42,0.41,0.33,0.0,0.0,0.09,0.05,0.0,0.0,0.23
784,0.01,1.0,0.21,0.0,0.0,0.86,0.58,0.37,0.0,0.06,0.0,0.15,0.0,0.06,0.22,0.34,0.65,0.01,0.0,0.46,0.0,0.0,0.01,0.29,0.0,0.0,0.11
785,0.0,1.0,0.26,0.07,0.19,0.41,0.74,0.42,0.0,0.05,0.0,0.4,0.5,0.01,0.06,0.32,0.75,0.04,0.16,0.43,0.0,0.0,0.02,0.15,0.01,0.0,0.02
786,0.66,0.0,0.4,0.12,0.04,0.16,0.13,0.53,0.01,0.49,0.0,0.55,0.5,0.02,0.15,0.57,0.42,0.68,0.64,0.54,0.0,0.0,0.02,0.11,0.01,0.0,0.2
787,0.33,0.0,0.6,0.14,0.19,0.2,0.24,0.51,0.02,0.43,0.0,0.39,0.5,0.03,0.27,0.48,0.5,0.67,0.08,0.6,0.0,0.0,0.09,0.05,0.01,0.0,0.27
788,0.12,1.0,0.22,0.28,0.64,0.35,0.52,0.34,0.0,0.05,0.0,0.18,0.5,0.02,0.13,0.42,0.33,0.01,0.02,0.24,0.0,0.0,0.02,0.25,0.09,0.0,0.1
789,0.01,0.0,1.0,0.04,0.21,0.08,0.13,0.24,0.0,0.07,0.0,0.19,0.5,0.01,0.0,0.2,0.56,0.14,0.11,0.32,0.0,0.0,0.02,0.11,0.04,0.0,0.01
790,0.0,0.0,0.45,0.0,0.24,0.28,0.34,0.64,0.0,0.07,0.0,0.45,0.5,0.03,0.03,0.32,0.77,0.48,0.23,0.22,0.0,0.0,0.06,0.09,0.0,0.0,0.08
791,0.2,0.0,0.04,0.22,0.3,0.5,0.33,0.48,0.02,0.37,0.01,0.23,0.0,0.04,0.51,0.65,0.0,0.31,0.35,0.56,0.08,0.0,0.02,0.26,0.09,0.0,0.14
792,0.02,1.0,0.19,0.29,0.26,0.28,0.34,0.43,0.01,0.13,0.03,0.37,0.0,0.1,0.03,0.03,0.79,0.09,0.1,0.47,0.0,0.0,0.04,0.32,0.28,0.0,0.13
793,0.07,1.0,0.17,0.27,0.33,0.09,0.31,0.53,0.0,0.03,0.0,0.17,0.5,0.01,0.15,0.65,0.38,0.22,0.39,0.31,0.0,0.0,0.01,0.26,0.0,0.0,0.06
794,0.11,1.0,0.05,0.3,0.55,0.47,0.34,0.32,0.0,0.17,0.0,0.58,0.0,0.03,0.07,0.23,0.48,0.21,0.06,0.29,0.0,0.0,0.02,0.16,0.03,0.0,0.3
795,0.05,1.0,0.11,0.37,0.1,0.26,0.45,0.19,0.0,0.04,0.04,0.14,0.0,0.17,0.03,0.39,0.81,0.05,0.09,0.32,0.0,0.0,0.03,0.33,0.04,0.0,0.14
796,0.02,1.0,0.0,0.17,0.12,0.34,0.28,0.81,0.01,0.5,0.03,0.32,0.0,0.0,0.47,0.48,0.44,0.26,0.21,0.07,0.0,0.0,0.02,0.15,0.35,0.0,1.0
797,0.05,1.0,0.23,0.34,0.0,0.3,0.43,0.71,0.0,0.03,0.0,0.09,0.5,0.0,0.08,0.26,0.38,0.04,0.12,0.31,0.0,0.0,0.01,0.26,0.06,0.0,0.05
798,0.36,0.0,0.16,0.18,0.11,0.12,0.46,1.0,0.01,0.32,0.0,0.95,0.0,0.02,0.19,0.81,0.33,0.5,0.52,0.51,0.0,0.0,0.03,0.11,0.0,0.0,0.2
799,0.27,1.0,0.1,0.35,0.16,0.25,0.51,0.41,0.0,0.11,0.0,0.24,0.5,0.02,0.09,0.36,0.69,0.12,0.05,0.17,0.0,0.0,0.03,0.14,0.03,0.0,0.23
800,0.01,1.0,0.4,0.4,0.13,0.19,0.56,0.55,0.0,0.05,0.0,0.0,0.5,0.01,0.0,0.17,0.56,0.09,0.0,0.18,0.0,0.0,0.03,0.11,0.07,0.0,0.05
801,0.25,1.0,0.25,0.27,0.13,0.22,0.28,0.2,0.43,0.46,0.23,0.41,0.0,1.0,0.49,0.44,0.38,0.33,0.2,0.43,0.68,0.23,0.45,0.25,0.46,0.41,0.43
802,0.6,1.0,0.21,0.19,0.21,0.31,0.39,0.58,0.02,0.37,0.0,0.31,0.5,0.04,0.23,0.47,0.6,0.38,0.01,0.36,0.02,0.0,0.04,0.12,0.0,0.0,0.21
803,0.02,0.83,0.06,0.28,0.0,0.16,0.26,0.66,0.0,0.04,0.0,0.18,0.5,0.01,0.04,0.26,0.56,0.05,0.11,0.25,0.0,0.0,0.06,0.06,0.05,0.0,0.05
804,0.03,1.0,0.18,0.65,0.24,0.39,0.46,0.41,0.01,0.11,0.02,0.5,0.5,0.04,0.03,0.03,0.83,0.04,0.09,0.25,0.0,0.0,0.04,0.21,0.27,0.0,0.06
805,0.33,1.0,0.21,0.18,0.13,0.16,0.28,0.28,0.01,0.24,0.01,0.48,0.5,0.05,0.07,0.36,0.67,0.47,0.25,0.31,0.0,0.0,0.06,0.12,0.03,0.0,0.34
806,0.02,0.61,0.27,0.31,0.06,0.43,0.39,0.09,0.01,0.19,0.0,0.1,0.5,0.44,0.05,0.97,0.6,0.12,0.0,0.44,0.0,0.0,0.06,0.06,0.07,0.0,0.12
807,0.01,1.0,0.25,0.24,0.16,0.74,0.52,0.58,0.0,0.03,0.01,0.1,0.5,0.01,0.08,0.18,0.79,0.06,0.05,0.18,0.0,0.0,0.04,0.13,0.12,0.0,0.01
808,0.03,0.88,0.24,0.53,0.27,0.37,0.78,0.39,0.0,0.05,0.01,0.11,0.5,0.01,0.15,0.37,0.5,0.06,0.16,0.75,0.0,0.0,0.06,0.08,0.1,0.0,0.04
809,0.51,1.0,0.06,0.48,0.27,0.39,0.55,0.29,0.01,0.12,0.04,0.29,0.5,0.02,0.07,0.55,0.1,0.03,0.24,0.88,0.0,0.0,0.02,0.52,0.88,0.0,0.11
810,0.1,0.97,0.23,0.43,0.12,0.2,0.49,0.54,0.01,0.1,0.01,0.03,0.5,0.01,0.02,0.28,0.58,0.06,0.12,0.29,0.0,0.0,0.09,0.07,0.1,0.0,0.18
811,0.09,1.0,0.21,0.39,0.47,0.36,0.48,0.25,0.01,0.07,0.02,0.54,0.5,0.11,0.01,0.48,0.88,0.07,0.07,0.33,0.0,0.0,0.09,0.12,0.11,0.0,0.08
812,0.04,0.0,0.38,0.08,0.25,0.2,0.32,0.24,0.0,0.12,0.0,0.69,0.0,0.01,0.2,0.3,0.46,0.05,0.0,0.25,0.01,0.0,0.01,0.22,0.02,0.0,0.06
813,0.02,1.0,0.19,0.16,0.21,0.29,0.31,0.26,0.02,0.19,0.02,0.37,0.0,0.05,0.18,0.31,0.48,0.16,0.19,0.25,0.08,0.03,0.06,0.2,0.18,0.0,0.14
814,0.03,1.0,0.53,0.37,0.26,0.47,0.37,0.58,0.01,0.14,0.02,0.3,0.5,0.02,0.15,0.26,0.79,0.12,0.03,0.11,0.0,0.0,0.03,0.19,0.13,0.0,0.2
815,0.01,0.0,1.0,0.12,0.09,0.23,0.13,0.32,0.0,0.14,0.0,0.54,0.0,0.02,0.05,0.6,0.63,0.15,0.16,0.21,0.0,0.0,0.03,0.13,0.01,0.0,0.02
816,0.01,1.0,0.24,1.0,0.7,0.32,0.89,0.43,0.0,0.03,0.01,0.18,0.5,0.01,0.1,0.53,0.17,0.03,0.17,0.78,0.0,0.0,0.01,0.42,0.21,0.0,0.03
817,0.03,0.58,1.0,0.36,0.0,0.37,0.47,0.56,0.0,0.08,0.0,0.48,0.5,0.01,0.0,0.37,0.63,0.39,0.29,0.19,0.03,0.0,0.06,0.05,0.06,0.0,0.06
818,0.97,1.0,0.26,0.19,0.14,0.42,0.3,0.67,0.1,0.79,0.0,0.32,0.5,0.07,0.14,0.33,0.58,0.52,0.37,0.64,0.01,0.0,0.07,0.16,0.03,0.36,0.53
819,0.03,0.0,0.15,0.18,0.2,0.15,0.17,0.7,0.02,0.31,0.0,0.53,0.5,0.03,0.29,0.47,0.0,0.31,0.58,0.35,0.0,0.0,0.01,0.49,0.06,0.0,0.12
820,0.01,1.0,0.32,1.0,0.13,0.61,0.6,0.27,0.0,0.03,0.01,0.26,0.5,0.0,0.09,0.47,0.38,0.03,0.33,0.36,0.0,0.0,0.01,0.26,0.45,0.0,0.02
821,0.04,0.98,0.36,0.43,0.11,0.56,0.46,0.3,0.0,0.07,0.01,0.36,0.5,0.03,0.04,0.25,0.31,0.02,0.14,0.44,0.0,0.0,0.04,0.17,0.4,0.0,0.08
822,0.61,1.0,0.3,0.18,0.25,0.15,0.26,0.14,0.02,0.69,0.01,0.27,0.0,0.1,0.34,0.53,0.67,0.5,0.3,0.4,0.01,0.0,0.01,0.21,0.13,0.0,1.0
823,0.08,0.83,0.44,0.17,0.37,0.56,0.59,0.33,0.0,0.03,0.01,0.23,0.5,0.01,0.06,0.37,0.54,0.01,0.07,0.35,0.0,0.0,0.09,0.06,0.07,0.0,0.01
824,0.01,1.0,0.15,0.13,0.23,0.25,0.27,0.28,0.01,0.1,0.0,0.0,0.0,0.27,0.43,0.31,0.83,0.56,0.3,0.53,0.0,0.0,0.05,0.09,0.02,0.0,0.16
825,0.03,1.0,0.33,0.27,0.0,0.27,0.26,0.23,0.0,0.1,0.0,0.45,0.5,0.01,0.12,0.3,0.83,0.3,0.08,0.19,0.0,0.0,0.02,0.12,0.01,0.0,0.26
826,0.52,1.0,0.14,0.28,0.16,0.26,0.3,0.59,0.29,0.97,0.14,0.35,0.0,0.26,1.0,0.58,0.19,0.52,0.41,0.94,0.12,0.03,0.04,0.74,0.36,0.63,0.79
